stock_id,eps,op_income,net_income,revenue,gross_profit,year,season
2485,0.41,98162.0,134047.0,1045686.0,235149.0,2026,1
2486,0.29,113327.0,61722.0,1620292.0,341104.0,2026,1
2488,0.92,68978.0,73750.0,600007.0,147049.0,2026,1
2489,0.15,62476.0,95581.0,5814686.0,505072.0,2026,1
2491,0.85,-45575.0,117356.0,35944.0,5341.0,2026,1
2492,1.69,718933.0,987366.0,9538394.0,1745962.0,2026,1
2493,1.26,168457.0,159484.0,937502.0,273627.0,2026,1
2495,0.33,46525.0,90313.0,370134.0,147360.0,2026,1
2496,1.65,37142.0,31153.0,210338.0,116754.0,2026,1
2497,0.8,91960.0,100208.0,1130838.0,297305.0,2026,1
2498,-0.29,-562777.0,-241674.0,652623.0,272171.0,2026,1
2501,1.21,1944478.0,1616462.0,11151303.0,2693260.0,2026,1
2504,0.7,1099848.0,852670.0,5032863.0,1339901.0,2026,1
2505,0.17,33839.0,63828.0,421642.0,113538.0,2026,1
2506,0.13,52334.0,53241.0,324393.0,168845.0,2026,1
2509,-0.45,-24855.0,-104155.0,64339.0,17741.0,2026,1
